Entity,Code,Year,Cocoa beans | 00000661 || Yield | 005412 || tonnes per hectare
Honduras,HND,1974,1
Honduras,HND,1975,1
Honduras,HND,1976,1
Honduras,HND,1977,1
Honduras,HND,1978,1
Honduras,HND,1979,1
Honduras,HND,1980,1
Honduras,HND,1981,1
Honduras,HND,1982,1
Honduras,HND,1983,1.1
Honduras,HND,1984,1
Honduras,HND,1985,1
Honduras,HND,1986,1
Honduras,HND,1987,1
Honduras,HND,1988,1
Honduras,HND,1989,0.41540003
Honduras,HND,1990,0.4083
Honduras,HND,1991,0.41250002
Honduras,HND,1992,0.41540003
Honduras,HND,1993,0.42020002
Honduras,HND,1994,0.41670004
Honduras,HND,1995,0.42110002
Honduras,HND,1996,0.41540003
Honduras,HND,1997,0.4146
Honduras,HND,1998,0.41540003
Honduras,HND,1999,0.41820005
Honduras,HND,2000,0.41670004
Honduras,HND,2001,0.6046
Honduras,HND,2002,0.79370004
Honduras,HND,2003,0.8006
Honduras,HND,2004,0.80480003
Honduras,HND,2005,0.8143
Honduras,HND,2006,0.8
Honduras,HND,2007,0.5957
Honduras,HND,2008,0.57140005
Honduras,HND,2009,0.40860003
Honduras,HND,2010,0.544
Honduras,HND,2011,0.49770004
Honduras,HND,2012,0.6416
Honduras,HND,2013,0.63560003
Honduras,HND,2014,0.31820002
Honduras,HND,2015,0.3409
Honduras,HND,2016,0.21930002
Honduras,HND,2017,0.24440001
Honduras,HND,2018,0.32610002
Honduras,HND,2019,0.32590002
Honduras,HND,2020,0.22380002
Honduras,HND,2021,0.2633
Honduras,HND,2022,0.2633
Honduras,HND,2023,0.2633
India,IND,1977,0.78950006
India,IND,1978,0.79370004
India,IND,1979,0.8
India,IND,1980,0.3
India,IND,1981,0.3
India,IND,1982,0.3
India,IND,1983,0.3
India,IND,1984,0.3
India,IND,1985,0.3
India,IND,1986,0.3
India,IND,1987,0.35000002
India,IND,1988,0.3
India,IND,1989,0.3
India,IND,1990,0.3
India,IND,1991,0.3
India,IND,1992,0.3
India,IND,1993,0.3
India,IND,1994,0.56740004
India,IND,1995,0.5381
India,IND,1996,0.53330004
India,IND,1997,0.45970005
India,IND,1998,0.43870002
India,IND,1999,0.41910002
India,IND,2000,0.393
India,IND,2001,0.41550002
India,IND,2002,0.4203
India,IND,2003,0.3835
India,IND,2004,0.3669
India,IND,2005,0.33260003
India,IND,2006,0.34530002
India,IND,2007,0.3355
India,IND,2008,0.33120003
India,IND,2009,0.34710002
India,IND,2010,0.2786
India,IND,2011,0.2549
India,IND,2012,0.20630002
India,IND,2013,0.19700001
India,IND,2014,0.21130002
India,IND,2015,0.20510001
India,IND,2016,0.2099
India,IND,2017,0.2289
India,IND,2018,0.2247
India,IND,2019,0.25530002
India,IND,2020,0.2653
India,IND,2021,0.2621
India,IND,2022,0.26420003
India,IND,2023,0.27520004
Indonesia,IDN,1961,0.15410002
Indonesia,IDN,1962,0.1216
Indonesia,IDN,1963,0.1237
Indonesia,IDN,1964,0.12330001
Indonesia,IDN,1965,0.13170001
Indonesia,IDN,1966,0.15060002
Indonesia,IDN,1967,0.1344
Indonesia,IDN,1968,0.1271
Indonesia,IDN,1969,0.1756
Indonesia,IDN,1970,0.21440001
Indonesia,IDN,1971,0.21930002
Indonesia,IDN,1972,0.16980001
Indonesia,IDN,1973,0.2254
Indonesia,IDN,1974,0.36900002
Indonesia,IDN,1975,0.5316
Indonesia,IDN,1976,0.44420004
Indonesia,IDN,1977,0.42970005
Indonesia,IDN,1978,0.43780002
Indonesia,IDN,1979,0.5395
Indonesia,IDN,1980,0.5313
Indonesia,IDN,1981,0.58390003
Indonesia,IDN,1982,0.75040007
Indonesia,IDN,1983,0.6772
Indonesia,IDN,1984,0.61520004
Indonesia,IDN,1985,0.99920005
Indonesia,IDN,1986,0.67800003
Indonesia,IDN,1987,0.81390005
Indonesia,IDN,1988,0.7375
Indonesia,IDN,1989,0.81850004
Indonesia,IDN,1990,0.8963
Indonesia,IDN,1991,0.95080006
Indonesia,IDN,1992,1.0926
Indonesia,IDN,1993,0.8615
Indonesia,IDN,1994,0.6731
Indonesia,IDN,1995,0.74390006
Indonesia,IDN,1996,0.88000005
Indonesia,IDN,1997,0.8528
Indonesia,IDN,1998,1.1323001
Indonesia,IDN,1999,0.55020005
Indonesia,IDN,2000,0.5616
Indonesia,IDN,2001,0.7013
Indonesia,IDN,2002,0.79700005
Indonesia,IDN,2003,0.7235
Indonesia,IDN,2004,0.634
Indonesia,IDN,2005,0.6416
Indonesia,IDN,2006,0.84950006
Indonesia,IDN,2007,0.80090004
Indonesia,IDN,2008,0.56380004
Indonesia,IDN,2009,0.5101
Indonesia,IDN,2010,0.51140004
Indonesia,IDN,2011,0.41110003
Indonesia,IDN,2012,0.39960003
Indonesia,IDN,2013,0.41420004
Indonesia,IDN,2014,0.42170003
Indonesia,IDN,2015,0.34710002
Indonesia,IDN,2016,0.38610002
Indonesia,IDN,2017,0.35620004
Indonesia,IDN,2018,0.4763
Indonesia,IDN,2019,0.47070003
Indonesia,IDN,2020,0.47760004
Indonesia,IDN,2021,0.45790002
Indonesia,IDN,2022,0.45790002
Indonesia,IDN,2023,0.45490003
Jamaica,JAM,1961,0.4003
Jamaica,JAM,1962,0.38000003
Jamaica,JAM,1963,0.38030002
Jamaica,JAM,1964,0.32930002
Jamaica,JAM,1965,0.40110004
Jamaica,JAM,1966,0.42630002
Jamaica,JAM,1967,0.40050003
Jamaica,JAM,1968,0.48420003
Jamaica,JAM,1969,0.4823
Jamaica,JAM,1970,0.40810004
Jamaica,JAM,1971,0.46800002
Jamaica,JAM,1972,0.50060004
Jamaica,JAM,1973,0.4648
Jamaica,JAM,1974,0.4494
Jamaica,JAM,1975,0.49440002
Jamaica,JAM,1976,0.45720002
Jamaica,JAM,1977,0.47000003
Jamaica,JAM,1978,0.4923
Jamaica,JAM,1979,0.4553
Jamaica,JAM,1980,0.48670003
Jamaica,JAM,1981,0.48670003
Jamaica,JAM,1982,0.688
Jamaica,JAM,1983,0.5004
Jamaica,JAM,1984,0.6113
Jamaica,JAM,1985,0.5289
Jamaica,JAM,1986,0.53470004
Jamaica,JAM,1987,0.708
Jamaica,JAM,1988,0.34420002
Jamaica,JAM,1989,0.30800003
Jamaica,JAM,1990,0.46120003
Jamaica,JAM,1991,0.38570002
Jamaica,JAM,1992,0.38390002
Jamaica,JAM,1993,0.38200003
Jamaica,JAM,1994,0.38960004
Jamaica,JAM,1995,0.3984
Jamaica,JAM,1996,0.43970004
Jamaica,JAM,1997,0.44680002
Jamaica,JAM,1998,0.395
Jamaica,JAM,1999,0.37
Jamaica,JAM,2000,0.2973
Jamaica,JAM,2001,0.41070002
Jamaica,JAM,2002,0.38500002
Jamaica,JAM,2003,0.3686
Jamaica,JAM,2004,0.35610002
Jamaica,JAM,2005,0.30560002
Jamaica,JAM,2006,0.33060002
Jamaica,JAM,2007,0.5471
Jamaica,JAM,2008,0.2985
Jamaica,JAM,2009,0.31660002
Jamaica,JAM,2010,0.36
Jamaica,JAM,2011,0.2495
Jamaica,JAM,2012,0.36660004
Jamaica,JAM,2013,0.2624
Jamaica,JAM,2014,0.30370003
Jamaica,JAM,2015,0.30290002
Jamaica,JAM,2016,0.29970002
Jamaica,JAM,2017,0.30150002
Jamaica,JAM,2018,0.2949
Jamaica,JAM,2019,0.28800002
Jamaica,JAM,2020,0.2865
Jamaica,JAM,2021,0.282
Jamaica,JAM,2022,0.27740002
Jamaica,JAM,2023,0.273
Land Locked Developing Countries (FAO),,1961,0.24230002
Land Locked Developing Countries (FAO),,1962,0.2279
Land Locked Developing Countries (FAO),,1963,0.24540001
Land Locked Developing Countries (FAO),,1964,0.2352
Land Locked Developing Countries (FAO),,1965,0.22870001
Land Locked Developing Countries (FAO),,1966,0.2073
Land Locked Developing Countries (FAO),,1967,0.22450002
Land Locked Developing Countries (FAO),,1968,0.21580002
Land Locked Developing Countries (FAO),,1969,0.22070001
Land Locked Developing Countries (FAO),,1970,0.23660001
Land Locked Developing Countries (FAO),,1971,0.30150002
Land Locked Developing Countries (FAO),,1972,0.3494
Land Locked Developing Countries (FAO),,1973,0.20840001
Land Locked Developing Countries (FAO),,1974,0.3176
Land Locked Developing Countries (FAO),,1975,0.3483
Land Locked Developing Countries (FAO),,1976,0.3819
Land Locked Developing Countries (FAO),,1977,0.38050002
Land Locked Developing Countries (FAO),,1978,0.3226
Land Locked Developing Countries (FAO),,1979,0.31350002
Land Locked Developing Countries (FAO),,1980,0.33100003
Land Locked Developing Countries (FAO),,1981,0.3253
Land Locked Developing Countries (FAO),,1982,0.3409
Land Locked Developing Countries (FAO),,1983,0.33540002
Land Locked Developing Countries (FAO),,1984,0.40020004
Land Locked Developing Countries (FAO),,1985,0.4171
Land Locked Developing Countries (FAO),,1986,0.4485
Land Locked Developing Countries (FAO),,1987,0.44730002
Land Locked Developing Countries (FAO),,1988,0.4205
Land Locked Developing Countries (FAO),,1989,0.35390002
Land Locked Developing Countries (FAO),,1990,0.2851
Land Locked Developing Countries (FAO),,1991,0.2854
Land Locked Developing Countries (FAO),,1992,0.2799
Land Locked Developing Countries (FAO),,1993,0.30490002
Land Locked Developing Countries (FAO),,1994,0.32050002
Land Locked Developing Countries (FAO),,1995,0.33
Land Locked Developing Countries (FAO),,1996,0.33290002
Land Locked Developing Countries (FAO),,1997,0.34070003
Land Locked Developing Countries (FAO),,1998,0.34420002
Land Locked Developing Countries (FAO),,1999,0.38110003
Land Locked Developing Countries (FAO),,2000,0.39400002
Land Locked Developing Countries (FAO),,2001,0.38480002
Land Locked Developing Countries (FAO),,2002,0.36800003
Land Locked Developing Countries (FAO),,2003,0.3873
Land Locked Developing Countries (FAO),,2004,0.4233
Land Locked Developing Countries (FAO),,2005,0.44770002
Land Locked Developing Countries (FAO),,2006,0.41720003
Land Locked Developing Countries (FAO),,2007,0.3714
Land Locked Developing Countries (FAO),,2008,0.38610002
Land Locked Developing Countries (FAO),,2009,0.36670002
Land Locked Developing Countries (FAO),,2010,0.37240002
Land Locked Developing Countries (FAO),,2011,0.3758
Land Locked Developing Countries (FAO),,2012,0.37640002
Land Locked Developing Countries (FAO),,2013,0.40470004
Land Locked Developing Countries (FAO),,2014,0.43620002
Land Locked Developing Countries (FAO),,2015,0.48010004
Land Locked Developing Countries (FAO),,2016,0.48240003
Land Locked Developing Countries (FAO),,2017,0.46690002
Land Locked Developing Countries (FAO),,2018,0.47270003
Land Locked Developing Countries (FAO),,2019,0.47820005
Land Locked Developing Countries (FAO),,2020,0.4948
Land Locked Developing Countries (FAO),,2021,0.49820003
Land Locked Developing Countries (FAO),,2022,0.50490004
Land Locked Developing Countries (FAO),,2023,0.5131
Least Developed Countries (FAO),,1961,0.3591
Least Developed Countries (FAO),,1962,0.37170002
Least Developed Countries (FAO),,1963,0.36020002
Least Developed Countries (FAO),,1964,0.3943
Least Developed Countries (FAO),,1965,0.34320003
Least Developed Countries (FAO),,1966,0.38250002
Least Developed Countries (FAO),,1967,0.3871
Least Developed Countries (FAO),,1968,0.38790002
Least Developed Countries (FAO),,1969,0.39720002
Least Developed Countries (FAO),,1970,0.41120005
Least Developed Countries (FAO),,1971,0.43100002
Least Developed Countries (FAO),,1972,0.3704
Least Developed Countries (FAO),,1973,0.36270002
Least Developed Countries (FAO),,1974,0.3201
Least Developed Countries (FAO),,1975,0.3403
Least Developed Countries (FAO),,1976,0.3134
Least Developed Countries (FAO),,1977,0.31440002
Least Developed Countries (FAO),,1978,0.2978
Least Developed Countries (FAO),,1979,0.32620004
Least Developed Countries (FAO),,1980,0.31300002
Least Developed Countries (FAO),,1981,0.2823
Least Developed Countries (FAO),,1982,0.2983
Least Developed Countries (FAO),,1983,0.31300002
Least Developed Countries (FAO),,1984,0.29340002
Least Developed Countries (FAO),,1985,0.307
Least Developed Countries (FAO),,1986,0.31460002
Least Developed Countries (FAO),,1987,0.30910003
Least Developed Countries (FAO),,1988,0.31620002
Least Developed Countries (FAO),,1989,0.32110003
Least Developed Countries (FAO),,1990,0.29230002
Least Developed Countries (FAO),,1991,0.2894
Least Developed Countries (FAO),,1992,0.2901
Least Developed Countries (FAO),,1993,0.3075
Least Developed Countries (FAO),,1994,0.31780002
Least Developed Countries (FAO),,1995,0.33100003
Least Developed Countries (FAO),,1996,0.3303
Least Developed Countries (FAO),,1997,0.3608
Least Developed Countries (FAO),,1998,0.36170003
Least Developed Countries (FAO),,1999,0.33070004
Least Developed Countries (FAO),,2000,0.30020002
Least Developed Countries (FAO),,2001,0.3128
Least Developed Countries (FAO),,2002,0.3299
Least Developed Countries (FAO),,2003,0.34110004
Least Developed Countries (FAO),,2004,0.40320003
Least Developed Countries (FAO),,2005,0.47520003
Least Developed Countries (FAO),,2006,0.51100004
Least Developed Countries (FAO),,2007,0.49740002
Least Developed Countries (FAO),,2008,0.53720003
Least Developed Countries (FAO),,2009,0.5371
Least Developed Countries (FAO),,2010,0.52040005
Least Developed Countries (FAO),,2011,0.54770005
Least Developed Countries (FAO),,2012,0.39360002
Least Developed Countries (FAO),,2013,0.3569
Least Developed Countries (FAO),,2014,0.40510002
Least Developed Countries (FAO),,2015,0.42470002
Least Developed Countries (FAO),,2016,0.3524
Least Developed Countries (FAO),,2017,0.40070003
Least Developed Countries (FAO),,2018,0.41140002
Least Developed Countries (FAO),,2019,0.418
Least Developed Countries (FAO),,2020,0.3313
Least Developed Countries (FAO),,2021,0.37300003
Least Developed Countries (FAO),,2022,0.39470002
Least Developed Countries (FAO),,2023,0.3998
Liberia,LBR,1961,0.1031
Liberia,LBR,1962,0.1277
Liberia,LBR,1963,0.1585
Liberia,LBR,1964,0.1619
Liberia,LBR,1965,0.1412
Liberia,LBR,1966,0.14510001
Liberia,LBR,1967,0.143
Liberia,LBR,1968,0.22910002
Liberia,LBR,1969,0.21330002
Liberia,LBR,1970,0.18010001
Liberia,LBR,1971,0.2244
Liberia,LBR,1972,0.2274
Liberia,LBR,1973,0.2425
Liberia,LBR,1974,0.23510002
Liberia,LBR,1975,0.33290002
Liberia,LBR,1976,0.29560003
Liberia,LBR,1977,0.2205
Liberia,LBR,1978,0.2527
Liberia,LBR,1979,0.22970001
Liberia,LBR,1980,0.23180002
Liberia,LBR,1981,0.2691
Liberia,LBR,1982,0.18400002
Liberia,LBR,1983,0.2284
Liberia,LBR,1984,0.246
Liberia,LBR,1985,0.19310002
Liberia,LBR,1986,0.1544
Liberia,LBR,1987,0.1054
Liberia,LBR,1988,0.11580001
Liberia,LBR,1989,0.2
Liberia,LBR,1990,0.1429
Liberia,LBR,1991,0.1
Liberia,LBR,1992,0.106000006
Liberia,LBR,1993,0.0775
Liberia,LBR,1994,0.111700006
Liberia,LBR,1995,0.12960002
Liberia,LBR,1996,0.1247
Liberia,LBR,1997,0.120000005
Liberia,LBR,1998,0.1333
Liberia,LBR,1999,0.1334
Liberia,LBR,2000,0.1292
Liberia,LBR,2001,0.1
Liberia,LBR,2002,0.13310002
Liberia,LBR,2003,0.1667
Liberia,LBR,2004,0.15680002
Liberia,LBR,2005,0.17650001
Liberia,LBR,2006,0.1667
Liberia,LBR,2007,0.17
Liberia,LBR,2008,0.16000001
Liberia,LBR,2009,0.17040001
Liberia,LBR,2010,0.17180002
Liberia,LBR,2011,0.17210001
Liberia,LBR,2012,0.1702
Liberia,LBR,2013,0.14
Liberia,LBR,2014,0.14180002
Liberia,LBR,2015,0.1562
Liberia,LBR,2016,0.16250001
Liberia,LBR,2017,0.16450001
Liberia,LBR,2018,0.1658
Liberia,LBR,2019,0.1659
Liberia,LBR,2020,0.1664
Liberia,LBR,2021,0.16380002
Liberia,LBR,2022,0.164
Liberia,LBR,2023,0.16420001
Low Income Food Deficit Countries (FAO),,1961,0.23060001
Low Income Food Deficit Countries (FAO),,1962,0.2359
Low Income Food Deficit Countries (FAO),,1963,0.2522
Low Income Food Deficit Countries (FAO),,1964,0.2744
Low Income Food Deficit Countries (FAO),,1965,0.2372
Low Income Food Deficit Countries (FAO),,1966,0.25550002
Low Income Food Deficit Countries (FAO),,1967,0.2781
Low Income Food Deficit Countries (FAO),,1968,0.3039
Low Income Food Deficit Countries (FAO),,1969,0.31620002
Low Income Food Deficit Countries (FAO),,1970,0.36150002
Low Income Food Deficit Countries (FAO),,1971,0.37060001
Low Income Food Deficit Countries (FAO),,1972,0.38410002
Low Income Food Deficit Countries (FAO),,1973,0.36910003
Low Income Food Deficit Countries (FAO),,1974,0.34530002
Low Income Food Deficit Countries (FAO),,1975,0.2957
Low Income Food Deficit Countries (FAO),,1976,0.2328
Low Income Food Deficit Countries (FAO),,1977,0.26720002
Low Income Food Deficit Countries (FAO),,1978,0.2725
Low Income Food Deficit Countries (FAO),,1979,0.3
Low Income Food Deficit Countries (FAO),,1980,0.2784
Low Income Food Deficit Countries (FAO),,1981,0.28070003
Low Income Food Deficit Countries (FAO),,1982,0.2723
Low Income Food Deficit Countries (FAO),,1983,0.2733
Low Income Food Deficit Countries (FAO),,1984,0.28970003
Low Income Food Deficit Countries (FAO),,1985,0.28710002
Low Income Food Deficit Countries (FAO),,1986,0.3044
Low Income Food Deficit Countries (FAO),,1987,0.30310002
Low Income Food Deficit Countries (FAO),,1988,0.30920002
Low Income Food Deficit Countries (FAO),,1989,0.3048
Low Income Food Deficit Countries (FAO),,1990,0.30800003
Low Income Food Deficit Countries (FAO),,1991,0.29410002
Low Income Food Deficit Countries (FAO),,1992,0.28620002
Low Income Food Deficit Countries (FAO),,1993,0.3063
Low Income Food Deficit Countries (FAO),,1994,0.3084
Low Income Food Deficit Countries (FAO),,1995,0.36010003
Low Income Food Deficit Countries (FAO),,1996,0.33740002
Low Income Food Deficit Countries (FAO),,1997,0.34260002
Low Income Food Deficit Countries (FAO),,1998,0.3413
Low Income Food Deficit Countries (FAO),,1999,0.3176
Low Income Food Deficit Countries (FAO),,2000,0.3204
Low Income Food Deficit Countries (FAO),,2001,0.328
Low Income Food Deficit Countries (FAO),,2002,0.3383
Low Income Food Deficit Countries (FAO),,2003,0.3431
Low Income Food Deficit Countries (FAO),,2004,0.3578
Low Income Food Deficit Countries (FAO),,2005,0.3983
Low Income Food Deficit Countries (FAO),,2006,0.42630002
Low Income Food Deficit Countries (FAO),,2007,0.42610002
Low Income Food Deficit Countries (FAO),,2008,0.4438
Low Income Food Deficit Countries (FAO),,2009,0.44540003
Low Income Food Deficit Countries (FAO),,2010,0.4399
Low Income Food Deficit Countries (FAO),,2011,0.4384
Low Income Food Deficit Countries (FAO),,2012,0.39910004
Low Income Food Deficit Countries (FAO),,2013,0.3943
Low Income Food Deficit Countries (FAO),,2014,0.38510004
Low Income Food Deficit Countries (FAO),,2015,0.41070002
Low Income Food Deficit Countries (FAO),,2016,0.505
Low Income Food Deficit Countries (FAO),,2017,0.41340002
Low Income Food Deficit Countries (FAO),,2018,0.45420003
Low Income Food Deficit Countries (FAO),,2019,0.43460003
Low Income Food Deficit Countries (FAO),,2020,0.41250002
Low Income Food Deficit Countries (FAO),,2021,0.43400002
Low Income Food Deficit Countries (FAO),,2022,0.44500002
Low Income Food Deficit Countries (FAO),,2023,0.45040002
Low-income countries,,1961,0.47224176
Low-income countries,,1962,0.48285142
Low-income countries,,1963,0.4979487
Low-income countries,,1964,0.49276656
Low-income countries,,1965,0.42246422
Low-income countries,,1966,0.46063158
Low-income countries,,1967,0.46247366
Low-income countries,,1968,0.4668662
Low-income countries,,1969,0.5079084
Low-income countries,,1970,0.5171706
Low-income countries,,1971,0.52096206
Low-income countries,,1972,0.42186928
Low-income countries,,1973,0.40184397
Low-income countries,,1974,0.33708686
Low-income countries,,1975,0.38892943
Low-income countries,,1976,0.3473363
Low-income countries,,1977,0.36717674
Low-income countries,,1978,0.30946976
Low-income countries,,1979,0.35192776
Low-income countries,,1980,0.35413876
Low-income countries,,1981,0.29431757
Low-income countries,,1982,0.31470215
Low-income countries,,1983,0.3364677
Low-income countries,,1984,0.30294317
Low-income countries,,1985,0.31804347
Low-income countries,,1986,0.32060108
Low-income countries,,1987,0.31034967
Low-income countries,,1988,0.313389
Low-income countries,,1989,0.3142775
Low-income countries,,1990,0.28834775
Low-income countries,,1991,0.28639033
Low-income countries,,1992,0.27373096
Low-income countries,,1993,0.28946102
Low-income countries,,1994,0.30688605
Low-income countries,,1995,0.31375664
Low-income countries,,1996,0.32044852
Low-income countries,,1997,0.3416377
Low-income countries,,1998,0.34791502
Low-income countries,,1999,0.31628942
Low-income countries,,2000,0.2997603
Low-income countries,,2001,0.31995767
Low-income countries,,2002,0.32694212
Low-income countries,,2003,0.31592655
Low-income countries,,2004,0.4148854
Low-income countries,,2005,0.49735993
Low-income countries,,2006,0.5395565
Low-income countries,,2007,0.52116823
Low-income countries,,2008,0.5645436
Low-income countries,,2009,0.5576737
Low-income countries,,2010,0.5407777
Low-income countries,,2011,0.54030377
Low-income countries,,2012,0.40521747
Low-income countries,,2013,0.36249
Low-income countries,,2014,0.42179188
Low-income countries,,2015,0.43081066
Low-income countries,,2016,0.33910796
Low-income countries,,2017,0.40905094
Low-income countries,,2018,0.4150072
Low-income countries,,2019,0.43945378
Low-income countries,,2020,0.31275353
Low-income countries,,2021,0.36842653
Low-income countries,,2022,0.40658662
Low-income countries,,2023,0.4209893
Lower-middle-income countries,,1961,0.2508081
Lower-middle-income countries,,1962,0.25475657
Lower-middle-income countries,,1963,0.26869908
Lower-middle-income countries,,1964,0.3416751
Lower-middle-income countries,,1965,0.25133634
Lower-middle-income countries,,1966,0.31922737
Lower-middle-income countries,,1967,0.31430072
Lower-middle-income countries,,1968,0.28325766
Lower-middle-income countries,,1969,0.31941426
Lower-middle-income countries,,1970,0.3481341
Lower-middle-income countries,,1971,0.36305746
Lower-middle-income countries,,1972,0.3341179
Lower-middle-income countries,,1973,0.3059332
Lower-middle-income countries,,1974,0.33355048
Lower-middle-income countries,,1975,0.32257196
Lower-middle-income countries,,1976,0.28458056
Lower-middle-income countries,,1977,0.2927886
Lower-middle-income countries,,1978,0.28213203
Lower-middle-income countries,,1979,0.30829012
Lower-middle-income countries,,1980,0.30569854
Lower-middle-income countries,,1981,0.31310937
Lower-middle-income countries,,1982,0.28129748
Lower-middle-income countries,,1983,0.29055485
Lower-middle-income countries,,1984,0.34514657
Lower-middle-income countries,,1985,0.33171237
Lower-middle-income countries,,1986,0.34749854
Lower-middle-income countries,,1987,0.36452997
Lower-middle-income countries,,1988,0.4264897
Lower-middle-income countries,,1989,0.45371303
Lower-middle-income countries,,1990,0.43550953
Lower-middle-income countries,,1991,0.4278153
Lower-middle-income countries,,1992,0.46338418
Lower-middle-income countries,,1993,0.45547557
Lower-middle-income countries,,1994,0.4611529
Lower-middle-income countries,,1995,0.45808592
Lower-middle-income countries,,1996,0.49224532
Lower-middle-income countries,,1997,0.46883175
Lower-middle-income countries,,1998,0.4863334
Lower-middle-income countries,,1999,0.4469163
Lower-middle-income countries,,2000,0.47345448
Lower-middle-income countries,,2001,0.46102306
Lower-middle-income countries,,2002,0.4658818
Lower-middle-income countries,,2003,0.47996262
Lower-middle-income countries,,2004,0.4833221
Lower-middle-income countries,,2005,0.4610049
Lower-middle-income countries,,2006,0.49064267
Lower-middle-income countries,,2007,0.42081138
Lower-middle-income countries,,2008,0.43777475
Lower-middle-income countries,,2009,0.4412105
Lower-middle-income countries,,2010,0.444504
Lower-middle-income countries,,2011,0.45803052
Lower-middle-income countries,,2012,0.4746406
Lower-middle-income countries,,2013,0.46326584
Lower-middle-income countries,,2014,0.46174154
Lower-middle-income countries,,2015,0.46289045
Lower-middle-income countries,,2016,0.4823059
Lower-middle-income countries,,2017,0.47094467
Lower-middle-income countries,,2018,0.48059833
Lower-middle-income countries,,2019,0.47891036
Lower-middle-income countries,,2020,0.47524855
Lower-middle-income countries,,2021,0.47878292
Lower-middle-income countries,,2022,0.470964
Lower-middle-income countries,,2023,0.46879113
Madagascar,MDG,1961,0.3333
Madagascar,MDG,1962,0.2778
Madagascar,MDG,1963,0.2222
Madagascar,MDG,1964,0.28800002
Madagascar,MDG,1965,0.3114
Madagascar,MDG,1966,0.3289
Madagascar,MDG,1967,0.35410002
Madagascar,MDG,1968,0.3634
Madagascar,MDG,1969,0.3688
Madagascar,MDG,1970,0.3571
Madagascar,MDG,1971,0.32050002
Madagascar,MDG,1972,0.4
Madagascar,MDG,1973,0.4
Madagascar,MDG,1974,0.4568
Madagascar,MDG,1975,0.38230002
Madagascar,MDG,1976,0.40760002
Madagascar,MDG,1977,0.35250002
Madagascar,MDG,1978,0.29060003
Madagascar,MDG,1979,0.29310003
Madagascar,MDG,1980,0.29310003
Madagascar,MDG,1981,0.31550002
Madagascar,MDG,1982,0.32230002
Madagascar,MDG,1983,0.30510002
Madagascar,MDG,1984,0.51280004
Madagascar,MDG,1985,0.29220003
Madagascar,MDG,1986,0.29230002
Madagascar,MDG,1987,0.42470002
Madagascar,MDG,1988,0.48000002
Madagascar,MDG,1989,0.4744
Madagascar,MDG,1990,0.52940005
Madagascar,MDG,1991,0.48060003
Madagascar,MDG,1992,0.7536
Madagascar,MDG,1993,0.99560004
Madagascar,MDG,1994,0.66670007
Madagascar,MDG,1995,0.8696
Madagascar,MDG,1996,0.9247001
Madagascar,MDG,1997,0.9247001
Madagascar,MDG,1998,0.9247001
Madagascar,MDG,1999,0.92370003
Madagascar,MDG,2000,0.9411
Madagascar,MDG,2001,0.94430006
Madagascar,MDG,2002,0.94430006
Madagascar,MDG,2003,0.94430006
Madagascar,MDG,2004,0.94210005
Madagascar,MDG,2005,0.78110003
Madagascar,MDG,2006,0.7801
Madagascar,MDG,2007,0.86550003
Madagascar,MDG,2008,0.8586
Madagascar,MDG,2009,0.86020005
Madagascar,MDG,2010,0.8881
Madagascar,MDG,2011,0.8911
Madagascar,MDG,2012,0.87650007
Madagascar,MDG,2013,0.87380004
Madagascar,MDG,2014,0.8883
Madagascar,MDG,2015,0.88930005
Madagascar,MDG,2016,0.8927001
Madagascar,MDG,2017,0.8967001
Madagascar,MDG,2018,0.9013
Madagascar,MDG,2019,0.9014001
Madagascar,MDG,2020,0.89790004
Madagascar,MDG,2021,0.8917
Madagascar,MDG,2022,0.89190006
Madagascar,MDG,2023,0.892
Malaysia,MYS,1961,0.46150002
Malaysia,MYS,1962,0.46150002
Malaysia,MYS,1963,0.4
Malaysia,MYS,1964,0.425
Malaysia,MYS,1965,0.6
Malaysia,MYS,1966,0.85
Malaysia,MYS,1967,0.75000006
Malaysia,MYS,1968,0.78330004
Malaysia,MYS,1969,0.91670007
Malaysia,MYS,1970,0.8
Malaysia,MYS,1971,0.6081
Malaysia,MYS,1972,0.7692
Malaysia,MYS,1973,0.96190006
Malaysia,MYS,1974,0.8733
Malaysia,MYS,1975,0.7576
Malaysia,MYS,1976,0.68950003
Malaysia,MYS,1977,0.6486
Malaysia,MYS,1978,0.96290004
Malaysia,MYS,1979,1.0006
Malaysia,MYS,1980,1.0179001
Malaysia,MYS,1981,1.156
Malaysia,MYS,1982,1.1253
Malaysia,MYS,1983,0.94560003
Malaysia,MYS,1984,0.9321
Malaysia,MYS,1985,0.88000005
Malaysia,MYS,1986,0.88500005
Malaysia,MYS,1987,0.9003
Malaysia,MYS,1988,0.98800004
Malaysia,MYS,1989,0.92010003
Malaysia,MYS,1990,0.83000004
Malaysia,MYS,1991,0.5765
Malaysia,MYS,1992,0.58120006
Malaysia,MYS,1993,0.66670007
Malaysia,MYS,1994,0.65300006
Malaysia,MYS,1995,0.6912
Malaysia,MYS,1996,0.7138
Malaysia,MYS,1997,0.75250006
Malaysia,MYS,1998,0.7663
Malaysia,MYS,1999,0.83000004
Malaysia,MYS,2000,0.92740005
Malaysia,MYS,2001,0.99560004
Malaysia,MYS,2002,0.98010004
Malaysia,MYS,2003,0.7965
