"Country","Code","Year","Production (tonnes)","Yield (tonnes/hectare)","prediction"
"Polynesia","OWID_PYA",1978,1241,0.24820001,"Normal"
"Polynesia","OWID_PYA",1979,1632,0.3264,"Normal"
"Polynesia","OWID_PYA",1980,1216,0.2432,"Normal"
"Polynesia","OWID_PYA",1981,2100,0.28,"Normal"
"Polynesia","OWID_PYA",1982,1300,0.26000002,"Normal"
"Polynesia","OWID_PYA",1983,1220,0.24160002,"Normal"
"Polynesia","OWID_PYA",1984,1520,0.30460003,"Normal"
"Polynesia","OWID_PYA",1985,1220,0.24450001,"Normal"
"Polynesia","OWID_PYA",1986,691,0.22660002,"Normal"
"Polynesia","OWID_PYA",1987,720,0.32000002,"Normal"
"Polynesia","OWID_PYA",1988,520,0.23110002,"Normal"
"Polynesia","OWID_PYA",1989,615,0.22690001,"Normal"
"Polynesia","OWID_PYA",1990,300,0.2143,"Normal"
"Polynesia","OWID_PYA",1991,220,0.22000001,"Normal"
"Polynesia","OWID_PYA",1992,1000,0.2222,"Normal"
"Polynesia","OWID_PYA",1993,485.19,0.21910001,"Normal"
"Polynesia","OWID_PYA",1994,400,0.2222,"Normal"
"Polynesia","OWID_PYA",1995,483.17,0.2185,"Normal"
"Polynesia","OWID_PYA",1996,484.77,0.2177,"Normal"
"Polynesia","OWID_PYA",1997,485.92,0.21700001,"Normal"
"Polynesia","OWID_PYA",1998,487.23,0.21650001,"Normal"
"Polynesia","OWID_PYA",1999,500,0.2174,"Normal"
"Polynesia","OWID_PYA",2000,497.1,0.21610002,"Normal"
"Polynesia","OWID_PYA",2001,498.11,0.21660002,"Normal"
"Polynesia","OWID_PYA",2002,498.8,0.2169,"Normal"
"Polynesia","OWID_PYA",2003,499.23,0.21710001,"Normal"
"Polynesia","OWID_PYA",2004,498.9,0.2169,"Normal"
"Polynesia","OWID_PYA",2005,498.17,0.21660002,"Normal"
"Polynesia","OWID_PYA",2006,497.8,0.2164,"Normal"
"Polynesia","OWID_PYA",2007,530,0.22550002,"Normal"
"Polynesia","OWID_PYA",2008,491.33,0.20910002,"Normal"
"Polynesia","OWID_PYA",2009,479.53,0.20410001,"Normal"
"Polynesia","OWID_PYA",2010,464.49,0.19770001,"Normal"
"Polynesia","OWID_PYA",2011,440,0.18330002,"Normal"
"Polynesia","OWID_PYA",2012,450,0.18750001,"Normal"
"Polynesia","OWID_PYA",2013,445,0.18540001,"Normal"
"Polynesia","OWID_PYA",2014,476.63,0.18900001,"Normal"
"Polynesia","OWID_PYA",2015,479.24,0.18930002,"Normal"
"Polynesia","OWID_PYA",2016,478.83,0.18810001,"Normal"
"Polynesia","OWID_PYA",2017,480.05,0.18660001,"Normal"
"Polynesia","OWID_PYA",2018,479.11,0.18720001,"Normal"
"Polynesia","OWID_PYA",2019,479.93,0.1859,"Normal"
"Polynesia","OWID_PYA",2020,482.54,0.18580002,"Normal"
"Polynesia","OWID_PYA",2021,482.4,0.185,"Normal"
"Polynesia","OWID_PYA",2022,482.08,0.1839,"Normal"
"Polynesia","OWID_PYA",2023,481.76,0.18280001,"Normal"
"Saint Lucia","LCA",1961,300,0.6977,"Normal"
"Saint Lucia","LCA",1962,200,0.68970007,"Normal"
"Saint Lucia","LCA",1963,200,0.68970007,"Normal"
"Saint Lucia","LCA",1964,200,0.68970007,"Normal"
"Saint Lucia","LCA",1965,100,0.66670007,"Normal"
"Saint Lucia","LCA",1966,100,0.71430004,"Normal"
"Saint Lucia","LCA",1967,100,0.71430004,"Normal"
"Saint Lucia","LCA",1968,100,0.71430004,"Normal"
"Saint Lucia","LCA",1969,100,0.71430004,"Normal"
"Saint Lucia","LCA",1970,100,0.71430004,"Normal"
"Saint Lucia","LCA",1971,100,0.71430004,"Normal"
"Saint Lucia","LCA",1972,100,0.71430004,"Normal"
"Saint Lucia","LCA",1973,185,0.68520004,"Normal"
"Saint Lucia","LCA",1974,100,0.71430004,"Normal"
"Saint Lucia","LCA",1975,100,0.71430004,"Normal"
"Saint Lucia","LCA",1976,100,0.71430004,"Normal"
"Saint Lucia","LCA",1977,100,0.71430004,"Normal"
"Saint Lucia","LCA",1978,100,0.71430004,"Normal"
"Saint Lucia","LCA",1979,108,0.72,"Normal"
"Saint Lucia","LCA",1980,72,0.72,"Normal"
"Saint Lucia","LCA",1981,48,0.68570006,"Normal"
"Saint Lucia","LCA",1982,50,0.71430004,"Normal"
"Saint Lucia","LCA",1983,59,0.78670007,"Normal"
"Saint Lucia","LCA",1984,65,0.81250006,"Normal"
"Saint Lucia","LCA",1985,100,0.83330005,"Normal"
"Saint Lucia","LCA",1986,100,0.83330005,"Normal"
"Saint Lucia","LCA",1987,100,0.83330005,"Normal"
"Saint Lucia","LCA",1988,100,0.83330005,"Normal"
"Saint Lucia","LCA",1989,100,0.83330005,"Normal"
"Saint Lucia","LCA",1990,48,0.8,"Normal"
"Saint Lucia","LCA",1991,54,0.77140003,"Normal"
"Saint Lucia","LCA",1992,60,0.75000006,"Normal"
"Saint Lucia","LCA",1993,69,0.8118,"Normal"
"Saint Lucia","LCA",1994,51,0.7286,"Normal"
"Saint Lucia","LCA",1995,28,0.70000005,"Normal"
"Saint Lucia","LCA",1996,32,0.73080003,"Normal"
"Saint Lucia","LCA",1997,30,0.7551,"Normal"
"Saint Lucia","LCA",1998,23,0.7667,"Normal"
"Saint Lucia","LCA",1999,26,0.7429001,"Normal"
"Saint Lucia","LCA",2000,23,0.7667,"Normal"
"Saint Lucia","LCA",2001,30,0.75000006,"Normal"
"Saint Lucia","LCA",2002,32.13,0.8033,"Normal"
"Saint Lucia","LCA",2003,37.71,0.94280005,"Normal"
"Saint Lucia","LCA",2004,50.93,1.0615001,"Normal"
"Saint Lucia","LCA",2005,65,1.2015,"Normal"
"Saint Lucia","LCA",2006,55,1.3750001,"Normal"
"Saint Lucia","LCA",2007,81,1.6200001,"Outlier"
"Saint Lucia","LCA",2008,100,1.7382001,"Outlier"
"Saint Lucia","LCA",2009,110,1.5004001,"Outlier"
"Saint Lucia","LCA",2010,57,1.5993001,"Outlier"
"Saint Lucia","LCA",2011,46.1,1.6979,"Outlier"
"Saint Lucia","LCA",2012,25.2,1.8080001,"Outlier"
"Saint Lucia","LCA",2013,57.7,1.9693002,"Outlier"
"Saint Lucia","LCA",2014,19,2.0525,"Outlier"
"Saint Lucia","LCA",2015,32,2.1204,"Outlier"
"Saint Lucia","LCA",2016,23,2.1715002,"Outlier"
"Saint Lucia","LCA",2017,21,2.2149,"Outlier"
"Saint Lucia","LCA",2018,17,1.5615001,"Outlier"
"Saint Lucia","LCA",2019,20,0.83360004,"Normal"
"Saint Lucia","LCA",2020,18,0.3,"Normal"
"Saint Lucia","LCA",2021,33,0.3,"Normal"
"Saint Lucia","LCA",2022,29,0.3,"Normal"
"Saint Lucia","LCA",2023,18,0.3,"Normal"
"Saint Vincent and the Grenadines","VCT",1961,40,0.16000001,"Normal"
"Saint Vincent and the Grenadines","VCT",1962,54,0.18,"Normal"
"Saint Vincent and the Grenadines","VCT",1963,68,0.19430001,"Normal"
"Saint Vincent and the Grenadines","VCT",1964,82,0.20500001,"Normal"
"Saint Vincent and the Grenadines","VCT",1965,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1966,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1967,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1968,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1969,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1970,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1971,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1972,100,0.2,"Normal"
"Saint Vincent and the Grenadines","VCT",1973,113,0.2055,"Normal"
"Saint Vincent and the Grenadines","VCT",1974,113,0.2055,"Normal"
"Saint Vincent and the Grenadines","VCT",1975,113,0.2055,"Normal"
"Saint Vincent and the Grenadines","VCT",1976,113,0.2055,"Normal"
"Saint Vincent and the Grenadines","VCT",1977,120,0.21820001,"Normal"
"Saint Vincent and the Grenadines","VCT",1978,120,0.21820001,"Normal"
"Saint Vincent and the Grenadines","VCT",1979,120,0.2143,"Normal"
"Saint Vincent and the Grenadines","VCT",1980,130,0.2167,"Normal"
"Saint Vincent and the Grenadines","VCT",1981,135,0.2177,"Normal"
"Saint Vincent and the Grenadines","VCT",1982,135,0.2177,"Normal"
"Saint Vincent and the Grenadines","VCT",1983,140,0.2222,"Normal"
"Saint Vincent and the Grenadines","VCT",1984,145,0.23020001,"Normal"
"Saint Vincent and the Grenadines","VCT",1985,145,0.23020001,"Normal"
"Saint Vincent and the Grenadines","VCT",1986,150,0.2344,"Normal"
"Saint Vincent and the Grenadines","VCT",1987,150,0.2344,"Normal"
"Saint Vincent and the Grenadines","VCT",1988,160,0.24620001,"Normal"
"Saint Vincent and the Grenadines","VCT",1989,160,0.24620001,"Normal"
"Saint Vincent and the Grenadines","VCT",1990,165,0.25190002,"Normal"
"Saint Vincent and the Grenadines","VCT",1991,170,0.2576,"Normal"
"Saint Vincent and the Grenadines","VCT",1992,175,0.2632,"Normal"
"Saint Vincent and the Grenadines","VCT",1993,180,0.2608,"Normal"
"Saint Vincent and the Grenadines","VCT",1994,175,0.2612,"Normal"
"Saint Vincent and the Grenadines","VCT",1995,180,0.25710002,"Normal"
"Saint Vincent and the Grenadines","VCT",1996,185,0.26060003,"Normal"
"Saint Vincent and the Grenadines","VCT",1997,190,0.2639,"Normal"
"Saint Vincent and the Grenadines","VCT",1998,200,0.27400002,"Normal"
"Saint Vincent and the Grenadines","VCT",1999,175,0.2593,"Normal"
"Saint Vincent and the Grenadines","VCT",2000,170,0.25370002,"Normal"
"Saint Vincent and the Grenadines","VCT",2001,180,0.26670003,"Normal"
"Saint Vincent and the Grenadines","VCT",2002,190,0.27940002,"Normal"
"Saint Vincent and the Grenadines","VCT",2003,180,0.26870003,"Normal"
"Saint Vincent and the Grenadines","VCT",2004,190,0.27940002,"Normal"
"Saint Vincent and the Grenadines","VCT",2005,190.34,0.2758,"Normal"
"Saint Vincent and the Grenadines","VCT",2006,200,0.27620003,"Normal"
"Saint Vincent and the Grenadines","VCT",2007,190,0.27940002,"Normal"
"Saint Vincent and the Grenadines","VCT",2008,200,0.2703,"Normal"
"Saint Vincent and the Grenadines","VCT",2009,210,0.28,"Normal"
"Saint Vincent and the Grenadines","VCT",2010,209.12,0.2772,"Normal"
"Saint Vincent and the Grenadines","VCT",2011,210.93,0.2769,"Normal"
"Saint Vincent and the Grenadines","VCT",2012,215,0.27560002,"Normal"
"Saint Vincent and the Grenadines","VCT",2013,220,0.2803,"Normal"
"Saint Vincent and the Grenadines","VCT",2014,220.32,0.27940002,"Normal"
"Saint Vincent and the Grenadines","VCT",2015,217.89,0.27850002,"Normal"
"Saint Vincent and the Grenadines","VCT",2016,219.11,0.2789,"Normal"
"Saint Vincent and the Grenadines","VCT",2017,221.09,0.2793,"Normal"
"Saint Vincent and the Grenadines","VCT",2018,223.38,0.2795,"Normal"
"Saint Vincent and the Grenadines","VCT",2019,225.51,0.2795,"Normal"
"Saint Vincent and the Grenadines","VCT",2020,227.6,0.2795,"Normal"
"Saint Vincent and the Grenadines","VCT",2021,229.1,0.27870002,"Normal"
"Saint Vincent and the Grenadines","VCT",2022,230.7,0.2788,"Normal"
"Saint Vincent and the Grenadines","VCT",2023,229.13,0.279,"Normal"
"Samoa","WSM",1961,4300,0.483,"Normal"
"Samoa","WSM",1962,5065,0.41720003,"Normal"
"Samoa","WSM",1963,5100,0.5041,"Normal"
"Samoa","WSM",1964,5100,0.5041,"Normal"
"Samoa","WSM",1965,2300,0.3833,"Normal"
"Samoa","WSM",1966,2900,0.3625,"Normal"
"Samoa","WSM",1967,3300,0.41250002,"Normal"
"Samoa","WSM",1968,2750,0.3883,"Normal"
"Samoa","WSM",1969,3200,0.49120003,"Normal"
"Samoa","WSM",1970,2600,0.3714,"Normal"
"Samoa","WSM",1971,3100,0.42560002,"Normal"
"Samoa","WSM",1972,1700,0.34,"Normal"
"Samoa","WSM",1973,1400,0.28,"Normal"
"Samoa","WSM",1974,1600,0.3019,"Normal"
"Samoa","WSM",1975,1600,0.32000002,"Normal"
"Samoa","WSM",1976,1500,0.3,"Normal"
"Samoa","WSM",1977,2200,0.44000003,"Normal"
"Samoa","WSM",1978,1241,0.24820001,"Normal"
"Samoa","WSM",1979,1632,0.3264,"Normal"
"Samoa","WSM",1980,1216,0.2432,"Normal"
"Samoa","WSM",1981,2100,0.28,"Normal"
"Samoa","WSM",1982,1300,0.26000002,"Normal"
"Samoa","WSM",1983,1200,0.24000001,"Normal"
"Samoa","WSM",1984,1500,0.3036,"Normal"
"Samoa","WSM",1985,1200,0.2429,"Normal"
"Samoa","WSM",1986,671,0.2237,"Normal"
"Samoa","WSM",1987,700,0.31820002,"Normal"
"Samoa","WSM",1988,500,0.22730002,"Normal"
"Samoa","WSM",1989,595,0.2237,"Normal"
"Samoa","WSM",1990,300,0.2143,"Normal"
"Samoa","WSM",1991,220,0.22000001,"Normal"
"Samoa","WSM",1992,1000,0.2222,"Normal"
"Samoa","WSM",1993,485.19,0.21910001,"Normal"
"Samoa","WSM",1994,400,0.2222,"Normal"
"Samoa","WSM",1995,483.17,0.2185,"Normal"
"Samoa","WSM",1996,484.77,0.2177,"Normal"
"Samoa","WSM",1997,485.92,0.21700001,"Normal"
"Samoa","WSM",1998,487.23,0.21650001,"Normal"
"Samoa","WSM",1999,500,0.2174,"Normal"
"Samoa","WSM",2000,497.1,0.21610002,"Normal"
"Samoa","WSM",2001,498.11,0.21660002,"Normal"
"Samoa","WSM",2002,498.8,0.2169,"Normal"
"Samoa","WSM",2003,499.23,0.21710001,"Normal"
"Samoa","WSM",2004,498.9,0.2169,"Normal"
"Samoa","WSM",2005,498.17,0.21660002,"Normal"
"Samoa","WSM",2006,497.8,0.2164,"Normal"
"Samoa","WSM",2007,530,0.22550002,"Normal"
"Samoa","WSM",2008,491.33,0.20910002,"Normal"
"Samoa","WSM",2009,479.53,0.20410001,"Normal"
"Samoa","WSM",2010,464.49,0.19770001,"Normal"
"Samoa","WSM",2011,440,0.18330002,"Normal"
"Samoa","WSM",2012,450,0.18750001,"Normal"
"Samoa","WSM",2013,445,0.18540001,"Normal"
"Samoa","WSM",2014,476.63,0.18900001,"Normal"
"Samoa","WSM",2015,479.24,0.18930002,"Normal"
"Samoa","WSM",2016,478.83,0.18810001,"Normal"
"Samoa","WSM",2017,480.05,0.18660001,"Normal"
"Samoa","WSM",2018,479.11,0.18720001,"Normal"
"Samoa","WSM",2019,479.93,0.1859,"Normal"
"Samoa","WSM",2020,482.54,0.18580002,"Normal"
"Samoa","WSM",2021,482.4,0.185,"Normal"
"Samoa","WSM",2022,482.08,0.1839,"Normal"
"Samoa","WSM",2023,481.76,0.18280001,"Normal"
"Sao Tome and Principe","STP",1961,9100,0.2935,"Normal"
"Sao Tome and Principe","STP",1962,9600,0.3,"Normal"
"Sao Tome and Principe","STP",1963,7800,0.24380001,"Normal"
"Sao Tome and Principe","STP",1964,10700,0.3344,"Normal"
"Sao Tome and Principe","STP",1965,8900,0.2781,"Normal"
"Sao Tome and Principe","STP",1966,10900,0.3406,"Normal"
"Sao Tome and Principe","STP",1967,10900,0.3406,"Normal"
"Sao Tome and Principe","STP",1968,10600,0.3212,"Normal"
"Sao Tome and Principe","STP",1969,9100,0.2758,"Normal"
"Sao Tome and Principe","STP",1970,9700,0.2939,"Normal"
"Sao Tome and Principe","STP",1971,11034,0.3344,"Normal"
"Sao Tome and Principe","STP",1972,10395,0.31500003,"Normal"
"Sao Tome and Principe","STP",1973,11300,0.3424,"Normal"
"Sao Tome and Principe","STP",1974,10400,0.31520003,"Normal"
"Sao Tome and Principe","STP",1975,7900,0.2394,"Normal"
"Sao Tome and Principe","STP",1976,7000,0.21210001,"Normal"
"Sao Tome and Principe","STP",1977,5500,0.1667,"Normal"
"Sao Tome and Principe","STP",1978,7000,0.21210001,"Normal"
"Sao Tome and Principe","STP",1979,7500,0.22730002,"Normal"
"Sao Tome and Principe","STP",1980,5700,0.1727,"Normal"
"Sao Tome and Principe","STP",1981,6500,0.19700001,"Normal"
"Sao Tome and Principe","STP",1982,5100,0.17,"Normal"
"Sao Tome and Principe","STP",1983,4700,0.1567,"Normal"
"Sao Tome and Principe","STP",1984,3378,0.1351,"Normal"
"Sao Tome and Principe","STP",1985,3848,0.1539,"Normal"
"Sao Tome and Principe","STP",1986,4032,0.1613,"Normal"
"Sao Tome and Principe","STP",1987,3957,0.15830001,"Normal"
"Sao Tome and Principe","STP",1988,5050,0.19420001,"Normal"
"Sao Tome and Principe","STP",1989,3707,0.14670001,"Normal"
"Sao Tome and Principe","STP",1990,2799,0.11580001,"Normal"
"Sao Tome and Principe","STP",1991,2862,0.11850001,"Normal"
"Sao Tome and Principe","STP",1992,4188,0.17330001,"Normal"
"Sao Tome and Principe","STP",1993,4492,0.1859,"Normal"
"Sao Tome and Principe","STP",1994,4500,0.18750001,"Normal"
"Sao Tome and Principe","STP",1995,3671,0.18360001,"Normal"
"Sao Tome and Principe","STP",1996,3753,0.1975,"Normal"
"Sao Tome and Principe","STP",1997,3138,0.19610001,"Normal"
"Sao Tome and Principe","STP",1998,3928,0.1964,"Normal"
"Sao Tome and Principe","STP",1999,4197,0.19080001,"Normal"
"Sao Tome and Principe","STP",2000,3418,0.1424,"Normal"
"Sao Tome and Principe","STP",2001,3652,0.1522,"Normal"
"Sao Tome and Principe","STP",2002,3462,0.1492,"Normal"
"Sao Tome and Principe","STP",2003,3820,0.1364,"Normal"
"Sao Tome and Principe","STP",2004,2500,0.119,"Normal"
"Sao Tome and Principe","STP",2005,1843,0.1316,"Normal"
"Sao Tome and Principe","STP",2006,1900,0.1347,"Normal"
"Sao Tome and Principe","STP",2007,2800,0.1333,"Normal"
"Sao Tome and Principe","STP",2008,2000,0.1333,"Normal"
"Sao Tome and Principe","STP",2009,2500,0.1316,"Normal"
"Sao Tome and Principe","STP",2010,2600,0.1221,"Normal"
"Sao Tome and Principe","STP",2011,2218.5,0.091800004,"Normal"
"Sao Tome and Principe","STP",2012,2229.6,0.1096,"Normal"
"Sao Tome and Principe","STP",2013,2617,0.106800005,"Normal"
"Sao Tome and Principe","STP",2014,3200,0.105900005,"Normal"
"Sao Tome and Principe","STP",2015,3000,0.1067,"Normal"
"Sao Tome and Principe","STP",2016,3001,0.104100004,"Normal"
"Sao Tome and Principe","STP",2017,3501,0.1014,"Normal"
"Sao Tome and Principe","STP",2018,3045.5,0.099400006,"Normal"
"Sao Tome and Principe","STP",2019,3000,0.097,"Normal"
"Sao Tome and Principe","STP",2020,3000,0.0966,"Normal"
"Sao Tome and Principe","STP",2021,3000,0.09640001,"Normal"
"Sao Tome and Principe","STP",2022,3500,0.09480001,"Normal"
"Sao Tome and Principe","STP",2023,4000,0.093100004,"Normal"
"Sierra Leone","SLE",1961,2840,0.4733,"Normal"
"Sierra Leone","SLE",1962,4780,0.47800002,"Normal"
"Sierra Leone","SLE",1963,3310,0.4729,"Normal"
"Sierra Leone","SLE",1964,3180,0.45430002,"Normal"
"Sierra Leone","SLE",1965,2980,0.42570004,"Normal"
"Sierra Leone","SLE",1966,4534,0.45340002,"Normal"
"Sierra Leone","SLE",1967,3869,0.42990002,"Normal"
"Sierra Leone","SLE",1968,5039,0.4199,"Normal"
"Sierra Leone","SLE",1969,3782,0.42020002,"Normal"
"Sierra Leone","SLE",1970,5080,0.4233,"Normal"
"Sierra Leone","SLE",1971,4770,0.43360004,"Normal"
"Sierra Leone","SLE",1972,7028,0.4393,"Normal"
"Sierra Leone","SLE",1973,7931,0.44060004,"Normal"
"Sierra Leone","SLE",1974,5933,0.42380002,"Normal"
"Sierra Leone","SLE",1975,6340,0.42270002,"Normal"
"Sierra Leone","SLE",1976,5790,0.41360003,"Normal"
"Sierra Leone","SLE",1977,5454,0.41950002,"Normal"
"Sierra Leone","SLE",1978,7100,0.41760004,"Normal"
"Sierra Leone","SLE",1979,9111,0.41410002,"Normal"
"Sierra Leone","SLE",1980,8497,0.40460002,"Normal"
"Sierra Leone","SLE",1981,9026,0.41030002,"Normal"
"Sierra Leone","SLE",1982,15100,0.4314,"Normal"
"Sierra Leone","SLE",1983,12500,0.41670004,"Normal"
"Sierra Leone","SLE",1984,16600,0.41500002,"Normal"
"Sierra Leone","SLE",1985,18600,0.4133,"Normal"
"Sierra Leone","SLE",1986,20900,0.418,"Normal"
"Sierra Leone","SLE",1987,23500,0.4273,"Normal"
"Sierra Leone","SLE",1988,23700,0.4558,"Normal"
"Sierra Leone","SLE",1989,24200,0.44000003,"Normal"
"Sierra Leone","SLE",1990,24000,0.3555,"Normal"
"Sierra Leone","SLE",1991,24000,0.3558,"Normal"
"Sierra Leone","SLE",1992,5400,0.35590002,"Normal"
"Sierra Leone","SLE",1993,5400,0.35820004,"Normal"
"Sierra Leone","SLE",1994,11737,0.3668,"Normal"
"Sierra Leone","SLE",1995,10000,0.3704,"Normal"
"Sierra Leone","SLE",1996,11000,0.3793,"Normal"
"Sierra Leone","SLE",1997,13000,0.3714,"Normal"
"Sierra Leone","SLE",1998,14500,0.38160002,"Normal"
"Sierra Leone","SLE",1999,10920,0.36400002,"Normal"
"Sierra Leone","SLE",2000,12000,0.3,"Normal"
"Sierra Leone","SLE",2001,11000,0.275,"Normal"
"Sierra Leone","SLE",2002,11500,0.3194,"Normal"
"Sierra Leone","SLE",2003,12000,0.36360002,"Normal"
"Sierra Leone","SLE",2004,13500,0.37500003,"Normal"
"Sierra Leone","SLE",2005,15000,0.4054,"Normal"
"Sierra Leone","SLE",2006,13940,0.3668,"Normal"
"Sierra Leone","SLE",2007,14000,0.3684,"Normal"
"Sierra Leone","SLE",2008,10500,0.36210003,"Normal"
"Sierra Leone","SLE",2009,10000,0.3571,"Normal"
"Sierra Leone","SLE",2010,19700,0.39400002,"Normal"
"Sierra Leone","SLE",2011,18000,0.36,"Normal"
"Sierra Leone","SLE",2012,18000,0.36,"Normal"
"Sierra Leone","SLE",2013,14850,0.35360003,"Normal"
"Sierra Leone","SLE",2014,17081.74,0.38820004,"Normal"
"Sierra Leone","SLE",2015,12000,0.39900002,"Normal"
"Sierra Leone","SLE",2016,47705,0.4163,"Normal"
"Sierra Leone","SLE",2017,48903,0.41840002,"Normal"
"Sierra Leone","SLE",2018,50150,0.42070004,"Normal"
"Sierra Leone","SLE",2019,14648,0.5996,"Normal"
"Sierra Leone","SLE",2020,18000,0.1358,"Normal"
"Sierra Leone","SLE",2021,15000,0.36660004,"Normal"
"Sierra Leone","SLE",2022,18000,0.3815,"Normal"
"Sierra Leone","SLE",2023,18000,0.3815,"Normal"
"Solomon Islands","SLB",1961,12,0.5,"Normal"
"Solomon Islands","SLB",1962,24,0.48000002,"Normal"
"Solomon Islands","SLB",1963,40,0.5,"Normal"
"Solomon Islands","SLB",1964,64,0.512,"Normal"
"Solomon Islands","SLB",1965,80,0.5,"Normal"
"Solomon Islands","SLB",1966,97,0.485,"Normal"
"Solomon Islands","SLB",1967,62,0.49600002,"Normal"
"Solomon Islands","SLB",1968,107,0.49770004,"Normal"
"Solomon Islands","SLB",1969,97,0.485,"Normal"
"Solomon Islands","SLB",1970,131,0.50380003,"Normal"
"Solomon Islands","SLB",1971,119,0.49580002,"Normal"
"Solomon Islands","SLB",1972,64,0.4923,"Normal"
"Solomon Islands","SLB",1973,85,0.5,"Normal"
"Solomon Islands","SLB",1974,109,0.51900005,"Normal"
"Solomon Islands","SLB",1975,197,0.49250004,"Normal"
"Solomon Islands","SLB",1976,114,0.49570003,"Normal"
"Solomon Islands","SLB",1977,166,0.4743,"Normal"
"Solomon Islands","SLB",1978,235,0.5,"Normal"
"Solomon Islands","SLB",1979,309,0.51500005,"Normal"
"Solomon Islands","SLB",1980,346,0.4943,"Normal"
"Solomon Islands","SLB",1981,592,0.49330002,"Normal"
"Solomon Islands","SLB",1982,668,0.4948,"Normal"
"Solomon Islands","SLB",1983,1169,0.49740002,"Normal"
"Solomon Islands","SLB",1984,1709,0.5026,"Normal"
"Solomon Islands","SLB",1985,1723,0.5143,"Normal"
"Solomon Islands","SLB",1986,1889,0.5037,"Normal"
"Solomon Islands","SLB",1987,2681,0.49650002,"Normal"
"Solomon Islands","SLB",1988,2651,0.505,"Normal"
"Solomon Islands","SLB",1989,3299,0.5,"Normal"
"Solomon Islands","SLB",1990,3895,0.49940002,"Normal"
"Solomon Islands","SLB",1991,4615,0.5,"Normal"
"Solomon Islands","SLB",1992,4159,0.5011,"Normal"
"Solomon Islands","SLB",1993,3297,0.50720006,"Normal"
"Solomon Islands","SLB",1994,3337,0.5562,"Normal"
"Solomon Islands","SLB",1995,2482,0.49640003,"Normal"
"Solomon Islands","SLB",1996,2464,0.4999,"Normal"
"Solomon Islands","SLB",1997,3907,0.5581,"Normal"
"Solomon Islands","SLB",1998,3454,0.49780002,"Normal"
"Solomon Islands","SLB",1999,2395,0.4519,"Normal"
"Solomon Islands","SLB",2000,2316,0.386,"Normal"
"Solomon Islands","SLB",2001,2038,0.40760002,"Normal"
"Solomon Islands","SLB",2002,2907,0.4153,"Normal"
"Solomon Islands","SLB",2003,4587,0.41700003,"Normal"
"Solomon Islands","SLB",2004,4181,0.41810003,"Normal"
"Solomon Islands","SLB",2005,4928,0.42120004,"Normal"
"Solomon Islands","SLB",2006,3835,0.42610002,"Normal"
"Solomon Islands","SLB",2007,4342,0.43420002,"Normal"
"Solomon Islands","SLB",2008,4326,0.43260002,"Normal"
"Solomon Islands","SLB",2009,4553,0.4295,"Normal"
"Solomon Islands","SLB",2010,5376,0.43010002,"Normal"
"Solomon Islands","SLB",2011,6495,0.43010002,"Normal"
"Solomon Islands","SLB",2012,4600,0.3833,"Normal"
"Solomon Islands","SLB",2013,4700,0.39170003,"Normal"
"Solomon Islands","SLB",2014,4906.48,0.40220004,"Normal"
"Solomon Islands","SLB",2015,4688.34,0.4018,"Normal"
"Solomon Islands","SLB",2016,4500,0.4009,"Normal"
"Solomon Islands","SLB",2017,4600,0.4031,"Normal"
"Solomon Islands","SLB",2018,4700,0.4018,"Normal"
"Solomon Islands","SLB",2019,4200,0.40020004,"Normal"
"Solomon Islands","SLB",2020,4500,0.3986,"Normal"
"Solomon Islands","SLB",2021,5000,0.397,"Normal"
"Solomon Islands","SLB",2022,4000,0.4,"Normal"
"Solomon Islands","SLB",2023,4000,0.4,"Normal"
"Sri Lanka","LKA",1961,3378,0.24180001,"Normal"
"Sri Lanka","LKA",1962,3200,0.26560003,"Normal"
"Sri Lanka","LKA",1963,3300,0.3058,"Normal"
"Sri Lanka","LKA",1964,2700,0.27120003,"Normal"
"Sri Lanka","LKA",1965,2200,0.20400001,"Normal"
"Sri Lanka","LKA",1966,2500,0.2192,"Normal"
"Sri Lanka","LKA",1967,2700,0.24510002,"Normal"
"Sri Lanka","LKA",1968,2200,0.23560002,"Normal"
"Sri Lanka","LKA",1969,1800,0.18030001,"Normal"
"Sri Lanka","LKA",1970,2300,0.20430002,"Normal"
"Sri Lanka","LKA",1971,2200,0.2237,"Normal"
"Sri Lanka","LKA",1972,2000,0.10130001,"Normal"
"Sri Lanka","LKA",1973,1300,0.13460001,"Normal"
"Sri Lanka","LKA",1974,2000,0.22280002,"Normal"
"Sri Lanka","LKA",1975,2000,0.23580001,"Normal"
"Sri Lanka","LKA",1976,1400,0.16630001,"Normal"
"Sri Lanka","LKA",1977,1700,0.1992,"Normal"
"Sri Lanka","LKA",1978,2000,0.23360002,"Normal"
"Sri Lanka","LKA",1979,2000,0.25910002,"Normal"
"Sri Lanka","LKA",1980,2400,0.28370002,"Normal"
"Sri Lanka","LKA",1981,2700,0.3158,"Normal"
