typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","57000","false","8","kg","57000","false","57000","false",,"false",,"169929.244","169929.244","0","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","11371.216","true","-1","N/A","0","false","11371.216","true",,"false",,"28996.6","28996.6","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133002","false","8","kg","133002","false","133002","false","0","false",,"263788.616","263788.616","0","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1383030.667","true","-1","N/A","0","false","1383030.667","true",,"false",,"3526728.2","3526728.2","0","false","true",
"C","A","20170101","2017","52","2017","757","CHE","Switzerland","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36","false","8","kg","36","false","36","false","0","false","0","505.791","505.791","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3860","false","-1","N/A","0","false","3860","false","0","false","0","18910","18910","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","230117","false","-1","N/A","0","false","230117","false","0","false","0","699000","699000","0","false","true",
"C","A","20170101","2017","52","2017","800","UGA","Uganda","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8331695","false","8","kg","8331695","false","8325248","false",,"false",,"16075199.24","16075199.24","0","false","true",
"C","A","20170101","2017","52","2017","807","MKD","North Macedonia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false",,"24077.24","24077.24","0","false","true",
"C","A","20170101","2017","52","2017","834","TZA","United Rep. of Tanzania","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1766640","false","8","kg","1766640","false","1766640","false",,"false",,"1980884","1980884","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1667920","false","-1","N/A","0","false","1667920","false","0","false","0","5554177","5554177","0","false","true",
"C","A","20170101","2017","52","2017","800","UGA","Uganda","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7510637","false","8","kg","7510637","false","7509971","false",,"false",,"14672037.2","14672037.2","0","false","true",
"C","A","20170101","2017","52","2017","834","TZA","United Rep. of Tanzania","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2088830","false","8","kg","2088830","false","2088830","false",,"false",,"2921471.8","2921471.8","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9233.6","false","8","kg","9233.6","false","9233.6","false","0","false","0","43033.262","43033.262","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","0","141.786","141.786","0","false","true",
"C","A","20180101","2018","52","2018","120","CMR","Cameroon","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18217300","false","8","kg","18217300","false","18217300","false","0","false","0","36855506.376","36855506.376","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","320","false","8","kg","320","false","320","false","0","false","0","1681.755","1681.755","0","false","true",
"C","A","20180101","2018","52","2018","90","SLB","Solomon Isds","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4995500","false","8","kg","4995500","false","4995500","false",,"false",,"8477347.95","8477347.95","0","false","true",
"C","A","20180101","2018","52","2018","96","BRN","Brunei Darussalam","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","550.96","false","8","kg","550.96","false","550.96","false",,"false",,"3119.013","3119.013","0","false","true",
"C","A","20180101","2018","52","2018","120","CMR","Cameroon","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24602160","false","8","kg","24602160","false","24602160","false","0","false","0","50402091.364","50402091.364","0","false","true",
"C","A","20180101","2018","52","2018","124","CAN","Canada","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.063","true","-1","N/A","0","false","4.063","true","0","false","0","8.491","8.491","6","false","true",
"C","A","20180101","2018","52","2018","214","DOM","Dominican Rep.","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12600","false","8","kg","12600","false","12600","false","0","false",,"40572","40572","0","false","true",
"C","A","20180101","2018","52","2018","170","COL","Colombia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","175120","false","8","kg","175120","false","175120","false",,"false",,"425076.8","425076.8","0","false","true",
"C","A","20180101","2018","52","2018","180","COD","Dem. Rep. of the Congo","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8902700","false","8","kg","8902700","false","8902700","false","0","false","0","14916085.564","14916085.564","0","false","true",
"C","A","20180101","2018","52","2018","214","DOM","Dominican Rep.","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3199560","false","8","kg","3199560","false","3501820","false","0","false",,"8406229.1","8406229.1","0","false","true",
"C","A","20180101","2018","52","2018","156","CHN","China","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27780","false","8","kg","27780","false","27780","false","0","false","0","16537","16537","0","false","true",
"C","A","20180101","2018","52","2018","170","COL","Colombia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1583790","false","8","kg","1583790","false","1583790","false",,"false",,"3282632.39","3282632.39","0","false","true",
"C","A","20180101","2018","52","2018","180","COD","Dem. Rep. of the Congo","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440300","false","8","kg","440300","false","440300","false","0","false","0","738435.932","738435.932","0","false","true",
"C","A","20180101","2018","52","2018","214","DOM","Dominican Rep.","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1106736","false","8","kg","1106736","false","1106736","false","0","false",,"2569747.68","2569747.68","0","false","true",
"C","A","20180101","2018","52","2018","178","COG","Congo","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9216","false","8","kg","9216","false","9216","false","0","false",,"1036.495","1036.495","0","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","474.679","true","-1","N/A","0","false","474.679","true","0","false",,"1235.38","1235.38","6","false","true",
"C","A","20180101","2018","52","2018","218","ECU","Ecuador","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58806300","false","8","kg","58806300","false","58806300","false","0","false","0","128248068.92","128248068.92","0","false","true",
"C","A","20180101","2018","52","2018","218","ECU","Ecuador","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49866760","false","8","kg","49866760","false","49866760","false","0","false","0","109623627.77","109623627.77","0","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37.212","true","-1","N/A","0","false","37.212","true","0","false",,"96.846","96.846","6","false","true",
"C","A","20180101","2018","52","2018","288","GHA","Ghana","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","192450000","false","8","kg","192450000","false","192450000","false",,"false",,"144260235.786","144260235.786","0","false","true",
"C","A","20180101","2018","52","2018","308","GRD","Grenada","X","Export","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138","false","8","kg","138","false","138","false","0","false","0","2214.813","2214.813","0","false","true",
"C","A","20180101","2018","52","2018","288","GHA","Ghana","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8275000","false","8","kg","8275000","false","8275000","false",,"false",,"18971205.94","18971205.94","0","false","true",
"C","A","20180101","2018","52","2018","288","GHA","Ghana","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","122025000","false","8","kg","122025000","false","122025000","false",,"false",,"1049924796.34","1049924796.34","0","false","true",
"C","A","20180101","2018","52","2018","380","ITA","Italy","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21748","false","8","kg","21748","false","21748","false","0","false",,"69363.333","69363.333","0","false","true",
"C","A","20180101","2018","52","2018","384","CIV","Côte d'Ivoire","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24524500","false","8","kg","24524500","false","24524500","false","0","false",,"51560161.802","51560161.802","0","false","true",
"C","A","20180101","2018","52","2018","380","ITA","Italy","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","329087","false","8","kg","329087","false","329087","false","0","false",,"1267900.557","1267900.557","0","false","true",
"C","A","20180101","2018","52","2018","384","CIV","Côte d'Ivoire","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1001000","false","8","kg","1001000","false","1001000","false","0","false",,"2169884.774","2169884.774","0","false","true",
